"DataSet","RNA","SampleID","Count","UID"
1,0.125,140,66,140
1,128,141,22746,141
1,32,141,8415,141
1,8,141,2360,141
1,2,141,648,141
1,0.5,141,86,141
1,0.125,141,59,141
1,128,142,19667,142
1,32,142,7363,142
1,8,142,2224,142
1,2,142,559,142
1,0.5,142,91,142
1,0.125,142,46,142
1,128,143,17908,143
1,32,143,6616,143
1,8,143,1929,143
1,2,143,521,143
1,0.5,143,85,143
1,0.125,143,44,143
1,128,144,15978,144
1,32,144,5821,144
1,8,144,1791,144
1,2,144,448,144
1,0.5,144,58,144
1,0.125,144,39,144
1,128,145,21290,145
1,32,145,7605,145
1,8,145,2250,145
1,2,145,631,145
1,0.5,145,87,145
1,0.125,145,45,145
1,128,146,16339,146
1,32,146,6622,146
1,8,146,2021,146
1,2,146,462,146
1,0.5,146,74,146
1,0.125,146,42,146
1,128,147,18319,147
1,32,147,7549,147
1,8,147,2214,147
1,2,147,477,147
1,0.5,147,61,147
1,0.125,147,36,147
1,128,148,17344,148
1,32,148,7151,148
1,8,148,2124,148
1,2,148,508,148
1,0.5,148,83,148
1,0.125,148,41,148
1,128,149,14083,149
1,32,149,6149,149
1,8,149,1760,149
1,2,149,456,149
1,0.5,149,55,149
1,0.125,149,50,149
1,128,150,20429,150
1,32,150,7380,150
1,8,150,2149,150
1,2,150,541,150
1,0.5,150,75,150
1,0.125,150,46,150
1,128,151,16851,151
1,32,151,5954,151
1,8,151,1879,151
1,2,151,428,151
1,0.5,151,75,151
1,0.125,151,57,151
1,128,152,16052,152
1,32,152,6018,152
1,8,152,1729,152
1,2,152,316,152
1,0.5,152,59,152
1,0.125,152,35,152
1,128,153,19999,153
1,32,153,7602,153
1,8,153,2340,153
1,2,153,495,153
1,0.5,153,86,153
1,0.125,153,62,153
1,128,154,17079,154
1,32,154,6528,154
1,8,154,1992,154
1,2,154,376,154
1,0.5,154,62,154
1,0.125,154,34,154
1,128,155,17978,155
1,32,155,7343,155
1,8,155,2031,155
1,2,155,399,155
1,0.5,155,59,155
1,0.125,155,28,155
1,128,156,14394,156
1,32,156,5984,156
1,8,156,1706,156
1,2,156,324,156
1,0.5,156,47,156
1,0.125,156,32,156
1,128,157,13293,157
1,32,157,5825,157
1,8,157,1546,157
1,2,157,321,157
1,0.5,157,50,157
1,0.125,157,27,157
1,128,158,11721,158
1,32,158,5229,158
1,8,158,1478,158
1,2,158,294,158
1,0.5,158,47,158
1,0.125,158,31,158
1,128,159,15970,159
1,32,159,7399,159
1,8,159,1982,159
1,2,159,393,159
1,0.5,159,60,159
1,0.125,159,45,159
1,128,160,15096,160
1,32,160,7153,160
1,8,160,2042,160
1,2,160,382,160
1,0.5,160,71,160
1,0.125,160,40,160
1,128,161,12584,161
1,32,161,5767,161
1,8,161,1558,161
1,2,161,287,161
1,0.5,161,51,161
1,0.125,161,26,161
1,128,162,12758,162
1,32,162,5664,162
1,8,162,1615,162
1,2,162,331,162
1,0.5,162,57,162
1,0.125,162,24,162
2,128,1,21896.3078,163
2,32,1,8292.54948,163
2,8,1,2048.709906,163
2,2,1,475.4665375,163
2,0.5,1,66.4086838,163
2,0.125,1,32.96355648,163
2,128,2,17390.35786,164
2,32,2,7159.286008,164
2,8,2,1741.120093,164
2,2,2,395.1344983,164
2,0.5,2,40.09915694,164
2,0.125,2,21.83241775,164
2,128,3,22288.31605,165
2,32,3,9031.813622,165
2,8,3,2444.968224,165
2,2,3,502.0196413,165
2,0.5,3,63.99112833,165
2,0.125,3,38.46301632,165
2,128,4,17110.56762,166
2,32,4,7250.174482,166
2,8,4,1724.784018,166
2,2,4,335.4374598,166
2,0.5,4,47.13739086,166
2,0.125,4,27.91560658,166
2,128,5,19251.72367,167
2,32,5,8346.17815,167
2,8,5,1936.183535,167
2,2,5,415.210754,167
2,0.5,5,68.07249107,167
2,0.125,5,43.12342916,167
2,128,6,21048.06517,168
2,32,6,9127.474388,168
2,8,6,2265.478368,168
2,2,6,471.5608051,168
2,0.5,6,39.74495943,168
2,0.125,6,24.4726767,168
2,128,7,26914.57455,169
2,32,7,11022.01213,169
2,8,7,2751.113604,169
2,2,7,539.2087135,169
2,0.5,7,94.07242568,169
2,0.125,7,32.88824228,169
2,128,8,27516.32156,170
2,32,8,11182.84774,170
2,8,8,2797.456534,170
2,2,8,581.8082727,170
2,0.5,8,93.74695982,170
2,0.125,8,37.92822627,170
2,128,9,15685.02274,171
2,32,9,6756.685552,171
2,8,9,1634.461863,171
2,2,9,372.5008739,171
2,0.5,9,46.81178912,171
2,0.125,9,19.30095061,171
2,128,10,15198.06466,172
2,32,10,6302.026039,172
2,8,10,1556.510938,172
2,2,10,304.605884,172
2,0.5,10,41.70649013,172
2,0.125,10,23.08685899,172
2,128,11,19790.21959,173
2,32,11,8426.980083,173
2,8,11,2157.881611,173
2,2,11,408.4738751,173
2,0.5,11,54.2819258,173
2,0.125,11,22.70125262,173
2,128,12,21949.49307,174
2,32,12,9294.103528,174
2,8,12,2354.165449,174
2,2,12,504.671218,174
2,0.5,12,60.95615508,174
2,0.125,12,28.73824388,174
2,128,13,18513.62776,175
2,32,13,6498.540383,175
2,8,13,1849.090345,175
2,2,13,434.6167601,175
2,0.5,13,47.43565621,175
2,0.125,13,19.93594378,175
2,128,14,18863.37235,176
2,32,14,6967.860377,176
2,8,14,1835.935933,176
2,2,14,449.133337,176
2,0.5,14,43.63457983,176
2,0.125,14,37.2508128,176
2,128,15,11706.31999,177
2,32,15,4429.413597,177
2,8,15,1163.213337,177
2,2,15,284.6410643,177
2,0.5,15,44.29279091,177
2,0.125,15,18.87886334,177
2,128,16,19023.56486,178
2,32,16,7476.254679,178
2,8,16,1965.253903,178
2,2,16,398.49008,178
2,0.5,16,62.67855435,178
2,0.125,16,20.98955972,178
2,128,17,19420.59794,179
2,32,17,7485.069517,179
2,8,17,1921.210656,179
2,2,17,504.5662854,179
2,0.5,17,57.92844366,179
2,0.125,17,41.12090184,179
2,128,18,6471.569836,180
2,32,18,2689.272065,180
2,8,18,741.0874584,180
2,2,18,170.7568921,180
2,0.5,18,18.53782396,180
2,0.125,18,8.737981189,180
2,128,19,25195.87607,181
2,32,19,10249.74218,181
2,8,19,2812.622077,181
2,2,19,579.1527118,181
2,0.5,19,63.41270438,181
2,0.125,19,27.62878089,181
2,128,20,15810.55071,182
2,32,20,6722.117289,182
2,8,20,1771.922758,182
2,2,20,372.5008739,182
2,0.5,20,50.83675365,182
2,0.125,20,23.00220085,182
2,128,21,18709.71549,183
2,32,21,7911.305126,183
2,8,21,2259.519042,183
2,2,21,445.9691176,183
2,0.5,21,41.44137596,183
2,0.125,21,41.44137596,183
2,128,22,15364.35944,184
2,32,22,6370.540209,184
2,8,22,1824.518419,184
2,2,22,395.8746839,184
2,0.5,22,48.74897568,184
2,0.125,22,30.77101228,184
2,128,23,3958.669747,185
2,32,23,1694.448413,185
2,8,23,456.5724505,185
2,2,23,105.0112439,185
2,0.5,23,14.75774103,185
2,0.125,23,8.986130417,185
2,128,24,22135.89369,186
2,32,24,7210.582022,186
2,8,24,2087.846598,186
2,2,24,497.3439098,186
2,0.5,24,71.69000064,186
2,0.125,24,24.57296432,186
2,128,25,23362.38594,187
2,32,25,8649.493871,187
2,8,25,2333.532751,187
2,2,25,483.2078225,187
2,0.5,25,75.41083923,187
2,0.125,25,18.11483802,187
2,128,26,14031.67872,188
2,32,26,5346.207063,188
2,8,26,1434.070267,188
2,2,26,335.4374598,188
2,0.5,26,32.06438875,188
2,0.125,26,18.00842369,188
2,128,27,12471.95494,189
2,32,27,4527.503371,189
2,8,27,1269.020799,189
2,2,27,281.5017342,189
2,0.5,27,34.89382871,189
2,0.125,27,17.05354778,189
2,128,28,17406.03522,190
2,32,28,7079.83489,190
2,8,28,1865.956968,190
2,2,28,440.4700148,190
2,0.5,28,54.98628832,190
2,0.125,28,24.75417563,190
2,128,29,36904.26662,191
2,32,29,14541.61617,191
2,8,29,4114.781191,191
2,2,29,872.9771005,191
2,0.5,29,93.55222104,191
2,0.125,29,66.4086838,191
2,128,30,61863.46409,192
2,32,30,25243.07424,192
2,8,30,6706.758786,192
2,2,30,1493.622655,192
2,0.5,30,189.1385983,192
2,0.125,30,94.27478173,192
2,128,31,29427.96173,193
2,32,31,10862.73675,193
2,8,31,3029.575617,193
2,2,31,668.4611939,193
2,0.5,31,93.75345809,193
2,0.125,31,25.56857761,193
2,128,32,19265.07257,194
2,32,32,7765.160344,194
2,8,32,2166.273973,194
2,2,32,492.1655953,194
2,0.5,32,44.86753437,194
2,0.125,32,30.84789199,194
2,128,33,19215.72781,195
2,32,33,7181.154069,195
2,8,33,2009.888843,195
2,2,33,443.4415053,195
2,0.5,33,68.88891736,195
2,0.125,33,32.77218593,195
2,128,34,16213.41079,196
2,32,34,6311.206005,196
2,8,34,1742.085842,196
2,2,34,381.621859,196
2,0.5,34,34.53290985,196
2,0.125,34,32.21141204,196
2,128,35,25129.59849,197
2,32,35,10057.61072,197
2,8,35,2839.458282,197
2,2,35,551.3788046,197
2,0.5,35,58.57446634,197
2,0.125,35,16.77568765,197
2,128,36,20425.72972,198
2,32,36,6111.030643,198
2,8,36,1437.354293,198
2,2,36,383.2654128,198
2,0.5,36,44.44348365,198
2,0.125,36,27.71125222,198
2,128,37,26222.17983,199
2,32,37,8503.258021,199
2,8,37,2187.397956,199
2,2,37,520.3361028,199
2,0.5,37,67.82757459,199
2,0.125,37,22.77217205,199
2,128,38,6566.45953,200
2,32,38,2064.819563,200
2,8,38,550.5767965,200
2,2,38,126.0366934,200
2,0.5,38,18.3244755,200
2,0.125,38,5.188796659,200
2,128,39,17833.47215,201
2,32,39,6076.395249,201
2,8,39,1495.798369,201
2,2,39,364.4810505,201
2,0.5,39,48.51637986,201
2,0.125,39,20.11639664,201
2,128,40,18199.35878,202
2,32,40,5789.407532,202
2,8,40,1449.560668,202
2,2,40,368.1627871,202
2,0.5,40,45.78172761,202
2,0.125,40,14.15460907,202
2,128,41,30339.29623,203
2,32,41,10086.93328,203
2,8,41,2451.076845,203
2,2,41,652.4393561,203
2,0.5,41,104.1991718,203
2,0.125,41,59.14154387,203
2,128,42,18232.18692,204
2,32,42,5867.783799,204
2,8,42,1273.249998,204
2,2,42,384.3828077,204
2,0.5,42,57.17450242,204
2,0.125,42,12.5934355,204
2,128,43,16959.42927,205
2,32,43,5409.57673,205
2,8,43,1291.381903,205
2,2,43,366.3807768,205
2,0.5,43,48.94874616,205
2,0.125,43,32.39277141,205
2,128,44,24308.9507,206
2,32,44,7949.233275,206
2,8,44,1976.592834,206
2,2,44,502.6463845,206
2,0.5,44,71.91894736,206
2,0.125,44,22.99741818,206
2,128,45,6159.08362,207
2,32,45,2115.818266,207
2,8,45,535.7811446,207
2,2,45,130.5356447,207
2,0.5,45,16.86897021,207
2,0.125,45,6.426351974,207
2,128,46,20675.00417,208
2,32,46,7339.672625,208
2,8,46,1695.858402,208
2,2,46,419.986749,208
2,0.5,46,55.14659863,208
2,0.125,46,23.42212391,208
2,128,47,22591.61833,209
2,32,47,8073.060567,209
2,8,47,1955.470423,209
2,2,47,516.348033,209
2,0.5,47,62.5960623,209
2,0.125,47,49.37811987,209
2,128,48,32681.80399,210
2,32,48,11776.31054,210
2,8,48,3779.029329,210
2,2,48,815.3637456,210
2,0.5,48,122.8624289,210
2,0.125,48,52.86716283,210
2,128,49,26046.46565,211
2,32,49,9970.844595,211
2,8,49,2877.699035,211
2,2,49,681.8922604,211
2,0.5,49,71.46178275,211
2,0.125,49,33.88089311,211
2,128,50,7064.638383,212
2,32,50,3134.022887,212
2,8,50,968.8973386,212
2,2,50,199.7843826,212
2,0.5,50,21.70115614,212
2,0.125,50,10.06726576,212
2,128,51,26873.56316,213
2,32,51,11541.95507,213
2,8,51,3313.867031,213
2,2,51,694.9666802,213
2,0.5,51,81.28966288,213
2,0.125,51,39.84978402,213
2,128,52,11509.9983,214
2,32,52,5057.469503,214
2,8,52,1490.210068,214
2,2,52,326.8081156,214
2,0.5,52,31.97339421,214
2,0.125,52,12.84914092,214
2,128,53,16926.54613,215
2,32,53,7278.876141,215
2,8,53,2076.445081,215
2,2,53,492.1314822,215
2,0.5,53,52.42198215,215
2,0.125,53,16.57802226,215
2,128,54,3517.415378,216
2,32,54,1516.889207,216
2,8,54,397.6347412,216
2,2,54,86.68437118,216
2,0.5,54,6.692754059,216
2,0.125,54,6.047756275,216
2,128,55,20277.61,217
2,32,55,9269.65545,217
2,8,55,2549.325722,217
2,2,55,476.4892976,217
2,0.5,55,68.62679145,217
2,0.125,55,12.60478845,217
2,128,56,17408.44837,218
2,32,56,8061.317895,218
2,8,56,2223.936685,218
2,2,56,464.7142261,218
2,0.5,56,51.30046508,218
2,0.125,56,16.59641807,218
2,128,57,20802.9427,219
2,32,57,9532.242904,219
2,8,57,2616.277762,219
2,2,57,557.7210835,219
2,0.5,57,107.4930817,219
2,0.125,57,42.59168791,219
2,128,58,9959.102367,220
2,32,58,4513.716211,220
2,8,58,1275.36988,220
2,2,58,260.9627355,220
2,0.5,58,23.17664765,220
2,0.125,58,20.68194553,220
2,128,59,14569.86612,221
2,32,59,6134.797465,221
2,8,59,2048.283933,221
2,2,59,399.2919012,221
2,0.5,59,42.66260042,221
2,0.125,59,19.65330447,221
2,128,60,13024.13556,222
2,32,60,5947.221114,222
2,8,60,2025.833653,222
2,2,60,386.573786,222
2,0.5,60,47.88161803,222
2,0.125,60,14.33728553,222
2,128,62,13091.11174,224
2,32,62,5952.169932,224
2,8,62,2011.421891,224
2,2,62,396.7537366,224
2,0.5,62,38.6286673,224
2,0.125,62,25.45363861,224
2,128,63,11271.56328,225
2,32,63,5055.016199,225
2,8,63,1623.509375,225
2,2,63,331.737892,225
2,0.5,63,43.89242274,225
2,0.125,63,15.20843714,225
2,128,64,13873.0752,226
2,32,64,6138.200262,226
2,8,64,2051.836415,226
2,2,64,385.3965909,226
2,0.5,64,35.60233601,226
2,0.125,64,14.36613428,226
2,128,65,14252.2295,227
2,32,65,6468.878946,227
2,8,65,2153.10058,227
2,2,65,392.1332047,227
2,0.5,65,44.56687813,227
2,0.125,65,30.46118159,227
2,128,66,16619.62259,228
2,32,66,7510.014615,228
2,8,66,2490.29338,228
2,2,66,422.9666194,228
2,0.5,66,49.60796941,228
2,0.125,66,31.63171779,228
2,128,67,14717.04087,229
2,32,67,6463.948552,229
2,8,67,2191.951254,229
2,2,67,360.7361012,229
2,0.5,67,32.71771298,229
2,0.125,67,22.77848672,229
2,128,68,17239.13779,230
2,32,68,7410.216612,230
2,8,68,2439.551121,230
2,2,68,479.0724365,230
2,0.5,68,49.40893315,230
2,0.125,68,36.18951831,230
2,128,69,22646.49247,231
2,32,69,9730.511977,231
2,8,69,3197.214895,231
2,2,69,569.0848647,231
2,0.5,69,84.10385357,231
2,0.125,69,60.19617864,231
2,128,70,16109.23093,232
2,32,70,7204.087556,232
2,8,70,2467.270193,232
2,2,70,468.3034967,232
2,0.5,70,42.89685575,232
2,0.125,70,34.99070918,232
2,128,71,13253.63065,233
2,32,71,5371.09305,233
2,8,71,1695.975954,233
2,2,71,282.5573681,233
2,0.5,71,23.69810837,233
2,0.125,71,16.40655008,233
2,128,72,64329.8186,234
2,32,72,26743.48763,234
2,8,72,7774.315815,234
2,2,72,1410.899978,234
2,0.5,72,182.7845094,234
2,0.125,72,114.2380937,234
2,128,73,6343.66117,235
2,32,73,2686.663645,235
2,8,73,797.6986356,235
2,2,73,145.9975147,235
2,0.5,73,22.1694335,235
2,0.125,73,10.62506675,235
2,128,74,11357.83313,236
2,32,74,4507.463207,236
2,8,74,1315.504073,236
2,2,74,290.3602192,236
2,0.5,74,41.45574094,236
2,0.125,74,28.50612433,236
2,128,75,9066.311407,237
2,32,75,3689.731192,237
2,8,75,1236.460126,237
2,2,75,211.7473347,237
2,0.5,75,34.92286465,237
2,0.125,75,11.93560673,237
2,128,76,7026.546143,238
2,32,76,2458.904519,238
2,8,76,827.1470363,238
2,2,76,180.1806157,238
2,0.5,76,15.45605256,238
2,0.125,76,3.09127071,238
2,128,77,9547.451693,239
2,32,77,3656.12581,239
2,8,77,1207.577445,239
2,2,77,274.2028964,239
2,0.5,77,24.41337758,239
2,0.125,77,14.13402049,239
2,128,78,8932.200994,240
2,32,78,3929.962961,240
2,8,78,1189.05522,240
2,2,78,195.1311104,240
2,0.5,78,20.90099907,240
2,0.125,78,9.208077653,240
2,128,79,43339.65354,241
2,32,79,16226.90234,241
2,8,79,5467.251396,241
2,2,79,1090.519612,241
2,0.5,79,147.4927264,241
2,0.125,79,84.63016064,241
2,128,80,28364.52335,242
2,32,80,8633.321504,242
2,8,80,3018.047925,242
2,2,80,697.0411412,242
2,0.5,80,73.526887,242
2,0.125,80,46.16731739,242
2,128,81,30238.5219,243
2,32,81,10908.76379,243
2,8,81,3247.468913,243
2,2,81,671.4331699,243
2,0.5,81,63.17141575,243
2,0.125,81,36.33782086,243
2,128,82,15940.39766,244
2,32,82,5875.516642,244
2,8,82,1726.817616,244
2,2,82,380.2224744,244
2,0.5,82,39.90506586,244
2,0.125,82,23.69975106,244
2,128,83,9034.318119,245
2,32,83,3316.164824,245
2,8,83,944.2335927,245
2,2,83,155.4492666,245
2,0.5,83,13.81726337,245
2,0.125,83,6.908631683,245
2,128,84,6849.106128,246
2,32,84,2634.110222,246
2,8,84,744.2275566,246
2,2,84,153.3622927,246
2,0.5,84,15.0125797,246
2,0.125,84,11.16878233,246
2,128,85,8919.826913,247
2,32,85,3504.274319,247
2,8,85,973.2725123,247
2,2,85,197.6768341,247
2,0.5,85,29.67754812,247
2,0.125,85,11.56906206,247
2,128,86,4332.547947,248
2,32,86,1740.637419,248
2,8,86,513.2436277,248
2,2,86,114.4996994,248
2,0.5,86,13.5413531,248
2,0.125,86,5.033632881,248
2,128,87,9805.666638,249
2,32,87,3921.799323,249
2,8,87,1023.361395,249
2,2,87,236.9600434,249
2,0.5,87,29.91713256,249
2,0.125,87,9.022329657,249
2,128,88,15428.39107,250
2,32,88,6131.821565,250
2,8,88,1728.613958,250
2,2,88,331.3931565,250
2,0.5,88,62.0818653,250
2,0.125,88,28.85401146,250
2,128,89,9506.509438,251
2,32,89,3985.651906,251
2,8,89,1120.867477,251
2,2,89,259.5736268,251
2,0.5,89,39.73944999,251
2,0.125,89,12.68278786,251
2,128,90,20250.92238,252
2,32,90,7837.620481,252
2,8,90,2263.437885,252
2,2,90,546.0919198,252
2,0.5,90,68.42729442,252
2,0.125,90,30.8585849,252
2,128,91,15906.18241,253
2,32,91,6356.866167,253
2,8,91,1918.94813,253
2,2,91,401.0115556,253
2,0.5,91,51.13715522,253
2,0.125,91,27.72085787,253
2,128,92,6400.194351,254
2,32,92,2584.733817,254
2,8,92,746.1904055,254
2,2,92,160.9311732,254
2,0.5,92,15.98226527,254
2,0.125,92,4.358706316,254
2,128,93,4986.459095,255
2,32,93,1857.440137,255
2,8,93,521.7084535,255
2,2,93,109.159963,255
2,0.5,93,14.34722682,255
2,0.125,93,11.8523399,255
2,128,94,4811.930199,256
2,32,94,1872.305318,256
2,8,94,508.1110398,256
2,2,94,114.388642,256
2,0.5,94,12.14507926,256
2,0.125,94,7.061134513,256
2,128,95,16643.83188,257
2,32,95,6756.21723,257
2,8,95,1868.934121,257
2,2,95,375.6902851,257
2,0.5,95,39.35840905,257
2,0.125,95,25.04585574,257
2,128,96,16385.13569,258
2,32,96,6765.589831,258
2,8,96,1701.628044,258
2,2,96,338.0516784,258
2,0.5,96,49.58046854,258
2,0.125,96,29.54823394,258
2,128,97,12205.97568,259
2,32,97,4649.307075,259
2,8,97,1312.316508,259
2,2,97,272.894593,259
2,0.5,97,27.21443162,259
2,0.125,97,28.90806223,259
2,128,98,34126.38553,260
2,32,98,15029.40214,260
2,8,98,3943.606804,260
2,2,98,789.8856487,260
2,0.5,98,98.80416819,260
2,0.125,98,59.08008514,260
2,128,99,48125.03602,261
2,32,99,18968.26364,261
2,8,99,5222.409965,261
2,2,99,1089.008878,261
2,0.5,99,134.531481,261
2,0.125,99,99.7330662,261
2,128,100,44054.44589,262
2,32,100,17162.83191,262
2,8,100,4567.851391,262
2,2,100,1002.023064,262
2,0.5,100,139.4206066,262
2,0.125,100,78.9791535,262
2,128,101,4648.340379,263
2,32,101,2057.247993,263
2,8,101,541.9815762,263
2,2,101,126.3953869,263
2,0.5,101,16.0110942,263
2,0.125,101,7.77423113,263
2,128,103,13961.82584,265
2,32,103,5166.601867,265
2,8,103,1385.796786,265
2,2,103,304.6269984,265
2,0.5,103,47.0166551,265
2,0.125,103,29.84050405,265
2,128,104,4431.563283,266
2,32,104,1727.05702,266
2,8,104,483.4088248,266
2,2,104,104.1341892,266
2,0.5,104,13.93846707,266
2,0.125,104,4.705343348,266
2,128,105,6873.837353,267
2,32,105,2802.30836,267
2,8,105,799.8579508,267
2,2,105,170.236903,267
2,0.5,105,24.86767975,267
2,0.125,105,8.471397582,267
2,128,106,9048.105276,268
2,32,106,3465.385174,268
2,8,106,979.7025601,268
2,2,106,212.0851797,268
2,0.5,106,23.98731875,268
2,0.125,106,11.04177344,268
2,128,107,34480.66552,269
2,32,107,14175.38207,269
2,8,107,3578.650654,269
2,2,107,642.0758828,269
2,0.5,107,125.4092541,269
2,0.125,107,69.43061281,269
2,128,108,24010.86903,270
2,32,108,9396.449408,270
2,8,108,2770.441138,270
2,2,108,557.2960045,270
2,0.5,108,84.92986196,270
2,0.125,108,39.63491562,270
2,128,109,48830.6716,271
2,32,109,19463.72201,271
2,8,109,5504.897553,271
2,2,109,1194.921394,271
2,0.5,109,133.6670442,271
2,0.125,109,85.0653684,271
2,128,110,11576.40757,272
2,32,110,4622.315435,272
2,8,110,1294.877585,272
2,2,110,297.8412983,272
2,0.5,110,31.19407231,272
2,0.125,110,30.05431014,272
2,128,111,38033.94587,273
2,32,111,15066.95228,273
2,8,111,4160.957969,273
2,2,111,851.7581284,273
2,0.5,111,107.2326179,273
2,0.125,111,78.34123682,273
2,128,112,3384.202073,274
2,32,112,1335.718241,274
2,8,112,372.6816563,274
2,2,112,79.40181058,274
2,0.5,112,10.43385222,274
2,0.125,112,3.988372061,274
2,128,113,14277.93778,275
2,32,113,5846.672232,275
2,8,113,1619.912307,275
2,2,113,339.5311196,275
2,0.5,113,46.20573426,275
2,0.125,113,27.37714312,275
2,128,114,15509.88103,276
2,32,114,5290.542681,276
2,8,114,1754.567822,276
2,2,114,354.170441,276
2,0.5,114,51.57857464,276
2,0.125,114,27.82095426,276
2,128,115,11379.10918,277
2,32,115,4153.465916,277
2,8,115,1231.584585,277
2,2,115,287.2772624,277
2,0.5,115,32.3142813,277
2,0.125,115,21.65307478,277
2,128,116,13008.7976,278
2,32,116,4782.999748,278
2,8,116,1522.999761,278
2,2,116,282.1463743,278
2,0.5,116,38.69029973,278
2,0.125,116,18.77967252,278
2,128,117,13551.82942,279
2,32,117,5151.939727,279
2,8,117,1473.876575,279
2,2,117,346.7134515,279
2,0.5,117,47.16680587,279
2,0.125,117,16.04664736,279
2,128,118,13062.1069,280
2,32,118,4933.856362,280
2,8,118,1488.248784,280
2,2,118,315.7195964,280
2,0.5,118,43.48964418,280
2,0.125,118,8.108302989,280
2,128,119,15765.68244,281
2,32,119,6027.316046,281
2,8,119,1891.742487,281
2,2,119,323.2037216,281
2,0.5,119,38.85154322,281
2,0.125,119,25.62535347,281
2,128,120,15786.4592,282
2,32,120,6216.125862,282
2,8,120,1766.771806,282
2,2,120,403.4650791,282
2,0.5,120,33.60956581,282
2,0.125,120,23.50995708,282
2,128,121,15737.29539,283
2,32,121,6029.405316,283
2,8,121,1760.171149,283
2,2,121,410.3752746,283
2,0.5,121,35.62455283,283
2,0.125,121,31.98669434,283
2,128,122,9934.970718,284
2,32,122,3935.142051,284
2,8,122,1144.260647,284
2,2,122,216.6616496,284
2,0.5,122,18.89850229,284
2,0.125,122,21.35053032,284
2,128,123,16552.94162,285
2,32,123,6554.181911,285
2,8,123,1977.552116,285
2,2,123,413.5448524,285
2,0.5,123,59.9629726,285
2,0.125,123,30.29063673,285
2,128,124,9583.919002,286
2,32,124,3940.6011,286
2,8,124,1157.262155,286
2,2,124,235.3232409,286
2,0.5,124,28.38978464,286
2,0.125,124,16.61253115,286
2,128,125,14441.16989,287
2,32,125,5346.577646,287
2,8,125,1579.990315,287
2,2,125,333.4207313,287
2,0.5,125,33.32885847,287
2,0.125,125,15.61975587,287
2,128,126,11359.40777,288
2,32,126,4379.346843,288
2,8,126,1226.218194,288
2,2,126,266.4830572,288
2,0.5,126,31.00222812,288
2,0.125,126,17.15075283,288
2,128,127,12772.028,289
2,32,127,5252.905809,289
2,8,127,1533.699366,289
2,2,127,312.3240812,289
2,0.5,127,51.49284226,289
2,0.125,127,31.28068065,289
2,128,128,9677.374648,290
2,32,128,3721.581203,290
2,8,128,1081.936415,290
2,2,128,214.5395767,290
2,0.5,128,23.3977841,290
2,0.125,128,14.82952004,290
2,128,129,9228.625018,291
2,32,129,3752.145349,291
2,8,129,1074.83538,291
2,2,129,246.9029049,291
2,0.5,129,25.03544163,291
2,0.125,129,16.84443345,291
2,128,131,13833.70523,293
2,32,131,5229.292304,293
2,8,131,1579.880803,293
2,2,131,362.6163083,293
2,0.5,131,29.14951552,293
2,0.125,131,29.14951552,293
2,128,132,18607.54365,294
2,32,132,7468.485501,294
2,8,132,2263.124127,294
2,2,132,500.9073602,294
2,0.5,132,48.31837396,294
2,0.125,132,25.51015925,294
2,128,133,37962.832,295
2,32,133,14874.97888,295
2,8,133,4605.046472,295
2,2,133,848.0467572,295
2,0.5,133,58.47305242,295
2,0.125,133,61.4525086,295
2,128,134,13580.98031,296
2,32,134,5678.916563,296
2,8,134,1681.927729,296
2,2,134,366.3045979,296
2,0.5,134,37.66623688,296
2,0.125,134,19.10661099,296
2,128,135,9403.616574,297
2,32,135,4327.445695,297
2,8,135,1205.152499,297
2,2,135,233.2607888,297
2,0.5,135,24.71302997,297
2,0.125,135,18.87362973,297
2,128,136,8226.140514,298
2,32,136,3634.144325,298
2,8,136,1081.63648,298
2,2,136,228.8724497,298
2,0.5,136,23.89107723,298
2,0.125,136,18.78488007,298
2,128,137,17313.38262,299
2,32,137,5858.842695,299
2,8,137,1650.285594,299
2,2,137,381.5954079,299
2,0.5,137,53.5828718,299
2,0.125,137,36.22967603,299
2,128,138,26088.02304,300
2,32,138,8739.893594,300
2,8,138,2085.676948,300
2,2,138,563.4719564,300
2,0.5,138,50.87200321,300
2,0.125,138,22.91149986,300
2,128,139,29772.64963,301
2,32,139,10761.56294,301
2,8,139,2900.52834,301
2,2,139,650.2271562,301
2,0.5,139,76.37878154,301
2,0.125,139,33.87384851,301
2,128,140,22698.35302,302
2,32,140,8755.051805,302
2,8,140,2266.577852,302
2,2,140,458.4434579,302
2,0.5,140,63.03145235,302
2,0.125,140,18.60347208,302
2,128,141,22864.15529,303
2,32,141,9146.474185,303
2,8,141,2480.473794,303
2,2,141,508.7806526,303
2,0.5,141,77.49868899,303
2,0.125,141,40.91619265,303
2,128,142,23516.73249,304
2,32,142,8787.883324,304
2,8,142,2435.833826,304
2,2,142,506.3882081,304
2,0.5,142,49.71123362,304
2,0.125,142,30.04389591,304
2,128,143,55742.88302,305
2,32,143,21925.16379,305
2,8,143,5846.266986,305
2,2,143,1288.431391,305
2,0.5,143,107.8438428,305
2,0.125,143,113.5197888,305
2,128,144,10454.23591,306
2,32,144,4068.552805,306
2,8,144,1128.820204,306
2,2,144,220.9230286,306
2,0.5,144,34.24449073,306
2,0.125,144,20.90969336,306
2,128,145,22737.72037,307
2,32,145,9229.904466,307
2,8,145,2528.910036,307
2,2,145,512.8879976,307
2,0.5,145,62.57003474,307
2,0.125,145,15.80489998,307
2,128,146,28384.19095,308
